type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-02-09 13:13:24,47.65369361,17.65936920,4,119.582,44.242,6.590,69,16,19,,
T,2022-02-09 13:13:25,47.65369852,17.65945302,4,119.551,44.242,6.890,85,14,19,,
T,2022-02-09 13:13:26,47.65368692,17.65954171,4,119.400,44.242,7.190,101,15,19,,
T,2022-02-09 13:13:27,47.65366278,17.65963433,4,119.642,44.242,7.650,115,14,19,,
T,2022-02-09 13:13:28,47.65362529,17.65971890,4,119.688,44.242,7.990,125,14,19,,
T,2022-02-09 13:13:29,47.65357901,17.65981012,4,119.841,44.242,8.460,129,14,19,,
T,2022-02-09 13:13:30,47.65353143,17.65990043,4,119.540,44.242,8.900,128,15,19,,
T,2022-02-09 13:13:31,47.65348193,17.65999509,4,119.755,44.242,9.140,127,15,19,,
T,2022-02-09 13:13:32,47.65343003,17.66009323,4,119.672,44.243,9.120,126,14,19,,
T,2022-02-09 13:13:33,47.65338244,17.66018349,4,119.442,44.243,8.840,126,15,19,,
T,2022-02-09 13:13:34,47.65333595,17.66027275,4,119.597,44.243,8.470,127,16,19,,
T,2022-02-09 13:13:35,47.65329449,17.66036695,4,119.328,44.243,8.080,126,15,19,,
T,2022-02-09 13:13:36,47.65325690,17.66044744,4,119.583,44.243,7.430,126,16,19,,
T,2022-02-09 13:13:37,47.65322026,17.66052379,4,119.689,44.243,6.490,126,13,19,,
T,2022-02-09 13:13:38,47.65319090,17.66058124,4,119.860,44.243,4.870,126,15,19,,
T,2022-02-09 13:13:39,47.65317199,17.66061870,4,119.978,44.243,3.090,126,15,18,,
T,2022-02-09 13:13:40,47.65316402,17.66063670,4,120.065,44.243,1.030,126,15,17,,
T,2022-02-09 13:13:41,47.65316413,17.66064232,4,120.526,44.243,0.000,,15,17,,
T,2022-02-09 13:13:42,47.65316414,17.66064383,4,120.515,44.243,0.000,,14,18,,
T,2022-02-09 13:13:43,47.65316435,17.66064412,4,120.597,44.243,0.000,,14,19,,
T,2022-02-09 13:13:44,47.65316442,17.66064414,4,120.597,44.243,0.000,,18,19,,
T,2022-02-09 13:13:45,47.65316434,17.66064414,4,120.599,44.243,0.000,,16,19,,
T,2022-02-09 13:13:46,47.65316441,17.66064413,4,120.602,44.243,0.000,,16,19,,
T,2022-02-09 13:13:47,47.65316439,17.66064424,4,120.600,44.243,0.000,,15,19,,
