type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2022-07-23 08:03:53,47.52090647,17.96634373,10,181.128,44.571,18.860,118,26,32,,
T,2022-07-23 08:03:54,47.52082277,17.96656497,10,181.276,44.572,18.700,119,26,32,,
T,2022-07-23 08:03:55,47.52074425,17.96678252,10,181.308,44.572,18.260,119,26,32,,
T,2022-07-23 08:03:56,47.52066407,17.96698904,10,181.193,44.572,17.870,120,25,32,,
T,2022-07-23 08:03:57,47.52059265,17.96720245,10,180.983,44.572,17.680,119,23,32,,
T,2022-07-23 08:03:58,47.52051416,17.96741507,10,181.062,44.572,18.250,119,25,32,,
T,2022-07-23 08:03:59,47.52043167,17.96762991,10,181.385,44.573,18.650,118,25,31,,
T,2022-07-23 08:04:00,47.52035753,17.96783784,10,182.169,44.573,18.270,119,25,31,,
T,2022-07-23 08:04:01,47.52027140,17.96804593,10,181.887,44.573,18.320,119,26,31,,
T,2022-07-23 08:04:02,47.52018813,17.96826490,10,182.582,44.573,18.960,119,27,30,,
T,2022-07-23 08:04:03,47.52010502,17.96849251,10,182.330,44.573,19.400,119,27,30,,
T,2022-07-23 08:04:04,47.52002202,17.96871458,10,182.169,44.573,19.080,119,27,30,,
T,2022-07-23 08:04:05,47.51993934,17.96893290,10,181.896,44.574,18.770,119,27,31,,
T,2022-07-23 08:04:06,47.51985652,17.96914817,10,182.004,44.574,18.760,119,27,31,,
T,2022-07-23 08:04:07,47.51977963,17.96936766,10,182.323,44.574,18.510,118,26,31,,
T,2022-07-23 08:04:08,47.51970316,17.96958922,4,182.602,44.574,18.400,116,26,31,,
T,2022-07-23 08:04:09,47.51963037,17.96980932,4,182.139,44.574,18.530,114,26,31,,
T,2022-07-23 08:04:10,47.51957981,17.97003906,4,182.771,44.575,18.460,108,26,30,,
T,2022-07-23 08:04:11,47.51952939,17.97027464,4,182.579,44.575,18.400,106,26,31,,
T,2022-07-23 08:04:12,47.51948664,17.97050817,4,181.911,44.575,18.550,104,27,31,,
T,2022-07-23 08:04:13,47.51944788,17.97075718,4,181.811,44.575,19.530,101,27,31,,
T,2022-07-23 08:04:14,47.51942870,17.97101749,4,182.377,44.575,19.830,95,27,31,,
T,2022-07-23 08:04:15,47.51940577,17.97126985,4,182.301,44.575,19.150,97,27,31,,
T,2022-07-23 08:04:16,47.51941544,17.97154273,4,182.583,44.575,20.550,87,26,31,,
T,2022-07-23 08:04:17,47.51942655,17.97181142,4,182.257,44.575,19.910,87,26,31,,
T,2022-07-23 08:04:18,47.51943990,17.97207543,4,182.674,44.575,19.600,86,28,31,,
T,2022-07-23 08:04:19,47.51945284,17.97233434,4,182.910,44.575,19.480,87,27,31,,
T,2022-07-23 08:04:20,47.51944949,17.97259409,4,182.800,44.575,19.860,91,26,31,,
T,2022-07-23 08:04:21,47.51943954,17.97286509,4,183.043,44.575,20.540,94,26,31,,
T,2022-07-23 08:04:22,47.51941769,17.97312683,4,182.686,44.575,20.120,98,25,31,,
T,2022-07-23 08:04:23,47.51939109,17.97339202,4,182.175,44.575,20.020,100,24,31,,
T,2022-07-23 08:04:24,47.51935091,17.97365607,4,181.983,44.575,19.990,104,22,31,,
T,2022-07-23 08:04:25,47.51931682,17.97391947,4,182.429,44.575,19.730,103,23,31,,
T,2022-07-23 08:04:26,47.51927019,17.97417273,4,182.237,44.575,19.370,105,23,32,,
T,2022-07-23 08:04:27,47.51922754,17.97442620,4,181.698,44.576,19.750,103,20,32,,
T,2022-07-23 08:04:28,47.51918328,17.97468362,4,181.970,44.576,20.140,103,22,32,,
T,2022-07-23 08:04:29,47.51914686,17.97493901,4,181.990,44.576,19.910,103,20,32,,
T,2022-07-23 08:04:30,47.51911112,17.97519986,4,181.904,44.576,20.270,103,19,32,,
T,2022-07-23 08:04:31,47.51906958,17.97545712,4,182.190,44.576,19.880,104,20,32,,
T,2022-07-23 08:04:32,47.51902932,17.97571645,4,182.173,44.576,19.830,103,22,32,,
T,2022-07-23 08:04:33,47.51898234,17.97596295,4,182.155,44.576,19.450,105,22,32,,
T,2022-07-23 08:04:34,47.51894020,17.97621125,4,182.093,44.576,19.510,103,22,32,,
T,2022-07-23 08:04:35,47.51889606,17.97645498,4,182.072,44.576,18.890,104,23,32,,
T,2022-07-23 08:04:36,47.51885957,17.97669478,4,181.984,44.577,18.730,103,23,32,,
T,2022-07-23 08:04:37,47.51882514,17.97693617,4,181.956,44.577,18.390,102,23,32,,
T,2022-07-23 08:04:38,47.51879302,17.97717337,4,181.602,44.577,18.000,100,25,32,,
T,2022-07-23 08:04:39,47.51876619,17.97741461,4,182.274,44.577,17.820,98,25,32,,
T,2022-07-23 08:04:40,47.51875002,17.97765175,4,181.679,44.577,17.680,95,25,31,,
T,2022-07-23 08:04:41,47.51874523,17.97788676,4,181.316,44.577,17.670,91,24,31,,
T,2022-07-23 08:04:42,47.51875115,17.97811358,4,181.405,44.577,17.730,86,24,31,,
T,2022-07-23 08:04:43,47.51875158,17.97834061,4,180.524,44.577,17.510,85,26,31,,
T,2022-07-23 08:04:44,47.51876563,17.97857136,4,179.728,44.577,17.420,85,26,31,,
T,2022-07-23 08:04:45,47.51878251,17.97880710,4,179.042,44.577,18.150,84,26,31,,
T,2022-07-23 08:04:46,47.51880339,17.97905004,4,179.507,44.577,17.960,83,26,32,,
T,2022-07-23 08:04:47,47.51881860,17.97929059,4,179.912,44.577,18.330,85,27,32,,
T,2022-07-23 08:04:48,47.51884069,17.97954278,4,179.644,44.577,18.860,84,26,33,,
T,2022-07-23 08:04:49,47.51886087,17.97980003,4,179.981,44.577,19.250,83,27,34,,
T,2022-07-23 08:04:50,47.51888104,17.98004779,4,179.826,44.577,18.980,83,28,35,,
T,2022-07-23 08:04:51,47.51890439,17.98029522,4,179.664,44.577,19.130,83,29,35,,
T,2022-07-23 08:04:52,47.51891871,17.98054557,4,179.410,44.577,19.070,85,29,35,,
T,2022-07-23 08:04:53,47.51893671,17.98079634,4,179.293,44.577,18.970,85,29,35,,
T,2022-07-23 08:04:54,47.51895152,17.98104185,4,179.135,44.577,18.120,85,29,35,,
T,2022-07-23 08:04:55,47.51895820,17.98128478,4,179.305,44.577,17.940,88,29,35,,
T,2022-07-23 08:04:56,47.51895968,17.98152446,4,178.995,44.577,17.880,90,29,35,,
T,2022-07-23 08:04:57,47.51895012,17.98176290,4,178.829,44.577,18.160,95,29,35,,
T,2022-07-23 08:04:58,47.51892912,17.98200151,4,178.705,44.577,18.090,99,29,35,,
T,2022-07-23 08:04:59,47.51890161,17.98225097,4,178.975,44.577,18.540,99,29,35,,
T,2022-07-23 08:05:00,47.51886327,17.98249636,4,179.368,44.577,18.930,104,28,35,,
T,2022-07-23 08:05:01,47.51881404,17.98274203,4,178.852,44.577,19.030,108,28,35,,
T,2022-07-23 08:05:02,47.51876004,17.98297577,4,178.963,44.577,18.680,109,28,35,,
T,2022-07-23 08:05:03,47.51870669,17.98320900,4,179.107,44.577,18.490,110,26,35,,
T,2022-07-23 08:05:04,47.51865632,17.98345012,4,179.427,44.577,19.040,108,26,35,,
T,2022-07-23 08:05:05,47.51860709,17.98368523,4,179.357,44.577,18.650,107,26,35,,
T,2022-07-23 08:05:06,47.51855613,17.98391943,4,178.949,44.578,18.470,108,26,35,,
T,2022-07-23 08:05:07,47.51850230,17.98414601,4,178.805,44.578,18.320,109,26,35,,
T,2022-07-23 08:05:08,47.51845413,17.98437778,4,178.363,44.578,18.190,107,26,35,,
T,2022-07-23 08:05:09,47.51840267,17.98461709,4,178.869,44.578,18.820,109,26,35,,
T,2022-07-23 08:05:10,47.51834669,17.98485968,4,178.301,44.578,19.650,109,26,35,,
T,2022-07-23 08:05:11,47.51829034,17.98509945,4,178.782,44.578,19.510,111,26,35,,
T,2022-07-23 08:05:12,47.51822037,17.98533611,4,178.217,44.578,19.270,114,27,35,,
T,2022-07-23 08:05:13,47.51815266,17.98557001,4,178.392,44.579,18.960,114,27,35,,
T,2022-07-23 08:05:14,47.51808118,17.98579531,4,178.094,44.579,18.750,117,27,34,,
T,2022-07-23 08:05:15,47.51800960,17.98601785,4,178.102,44.579,18.450,117,27,34,,
T,2022-07-23 08:05:16,47.51793430,17.98623186,4,178.771,44.579,18.450,118,27,34,,
T,2022-07-23 08:05:17,47.51785960,17.98645417,4,178.955,44.579,18.700,118,28,33,,
T,2022-07-23 08:05:18,47.51777795,17.98667469,4,179.238,44.579,18.340,119,28,33,,
T,2022-07-23 08:05:19,47.51769837,17.98688426,4,179.187,44.580,18.310,120,28,33,,
T,2022-07-23 08:05:20,47.51761412,17.98709704,4,179.404,44.580,18.530,122,28,33,,
T,2022-07-23 08:05:21,47.51751876,17.98731112,4,179.826,44.580,19.500,124,28,33,,
T,2022-07-23 08:05:22,47.51742535,17.98752974,4,180.785,44.580,19.860,123,28,33,,
T,2022-07-23 08:05:23,47.51732378,17.98774901,4,181.041,44.581,20.230,124,28,33,,
T,2022-07-23 08:05:24,47.51722164,17.98796290,4,181.345,44.581,19.730,124,27,33,,
T,2022-07-23 08:05:25,47.51712553,17.98817374,4,181.556,44.581,19.180,125,27,33,,
T,2022-07-23 08:05:26,47.51703008,17.98838464,4,181.549,44.581,18.920,124,27,33,,
T,2022-07-23 08:05:27,47.51693801,17.98860342,4,182.669,44.581,19.440,124,27,33,,
T,2022-07-23 08:05:28,47.51683863,17.98881757,4,183.165,44.582,19.630,124,27,33,,
T,2022-07-23 08:05:29,47.51674377,17.98902507,4,183.185,44.582,18.980,125,26,33,,
T,2022-07-23 08:05:30,47.51665078,17.98923206,4,183.413,44.582,18.340,123,26,33,,
T,2022-07-23 08:05:31,47.51656354,17.98943935,4,183.486,44.582,18.170,122,28,33,,
T,2022-07-23 08:05:32,47.51647821,17.98964824,4,181.673,44.583,18.480,119,27,33,,
T,2022-07-23 08:05:33,47.51640128,17.98987243,4,182.520,44.583,18.930,115,27,33,,
T,2022-07-23 08:05:34,47.51633438,17.99010294,4,182.855,44.583,19.120,112,27,33,,
T,2022-07-23 08:05:35,47.51626416,17.99033587,4,182.608,44.583,19.090,112,27,33,,
T,2022-07-23 08:05:36,47.51619694,17.99057113,4,182.969,44.583,19.150,112,28,33,,
T,2022-07-23 08:05:37,47.51613389,17.99080968,4,183.129,44.583,19.550,113,28,33,,
T,2022-07-23 08:05:38,47.51605950,17.99105480,4,182.993,44.584,20.010,115,28,33,,
T,2022-07-23 08:05:39,47.51597806,17.99130231,4,182.825,44.584,21.160,118,28,33,,
T,2022-07-23 08:05:40,47.51588249,17.99154768,4,182.539,44.584,22.110,120,27,33,,
T,2022-07-23 08:05:41,47.51577903,17.99179576,4,182.329,44.584,22.660,124,27,33,,
T,2022-07-23 08:05:42,47.51566858,17.99203808,4,182.163,44.585,22.340,126,28,33,,
T,2022-07-23 08:05:43,47.51555095,17.99227736,4,181.935,44.585,22.050,126,28,33,,
T,2022-07-23 08:05:44,47.51543972,17.99251714,4,181.492,44.585,21.870,124,28,33,,
T,2022-07-23 08:05:45,47.51532595,17.99276048,4,181.075,44.585,21.750,125,28,33,,
T,2022-07-23 08:05:46,47.51521775,17.99299870,4,180.960,44.586,21.710,125,28,33,,
T,2022-07-23 08:05:47,47.51510972,17.99323785,4,181.131,44.586,21.580,125,28,33,,
T,2022-07-23 08:05:48,47.51500795,17.99346686,4,180.584,44.586,20.320,125,28,33,,
T,2022-07-23 08:05:49,47.51491157,17.99366981,4,181.024,44.586,18.720,125,28,33,,
T,2022-07-23 08:05:50,47.51481662,17.99386767,4,180.950,44.587,16.970,125,28,33,,
T,2022-07-23 08:05:51,47.51472737,17.99405536,4,180.739,44.587,16.440,125,28,34,,
T,2022-07-23 08:05:52,47.51464006,17.99423124,4,180.706,44.587,16.480,125,28,34,,
T,2022-07-23 08:05:53,47.51455276,17.99440874,4,180.120,44.587,16.420,124,28,34,,
T,2022-07-23 08:05:54,47.51447148,17.99458663,4,180.236,44.587,16.100,124,28,34,,
T,2022-07-23 08:05:55,47.51439523,17.99475656,4,180.097,44.587,15.330,124,28,34,,
T,2022-07-23 08:05:56,47.51432382,17.99492836,4,179.690,44.588,14.470,122,28,34,,
T,2022-07-23 08:05:57,47.51425244,17.99509521,4,179.766,44.588,14.650,121,28,34,,
T,2022-07-23 08:05:58,47.51417966,17.99527022,4,180.022,44.588,14.700,121,27,34,,
T,2022-07-23 08:05:59,47.51411823,17.99544089,4,180.130,44.588,14.110,119,27,34,,
T,2022-07-23 08:06:00,47.51405025,17.99560866,4,180.114,44.588,14.390,122,28,34,,
T,2022-07-23 08:06:01,47.51399732,17.99577330,4,180.883,44.588,13.460,118,28,34,,
T,2022-07-23 08:06:02,47.51393636,17.99591156,4,181.067,44.589,11.890,122,28,34,,
T,2022-07-23 08:06:03,47.51388462,17.99605157,4,180.619,44.589,12.450,118,27,34,,
T,2022-07-23 08:06:04,47.51383089,17.99619312,4,180.223,44.589,12.410,120,27,34,,
T,2022-07-23 08:06:05,47.51377302,17.99633370,4,181.110,44.589,12.200,120,27,34,,
T,2022-07-23 08:06:06,47.51372327,17.99647027,4,181.299,44.589,11.090,122,28,34,,
T,2022-07-23 08:06:07,47.51366988,17.99659941,4,180.778,44.589,11.200,122,28,34,,
T,2022-07-23 08:06:08,47.51362284,17.99672989,4,180.523,44.589,10.710,119,28,34,,
T,2022-07-23 08:06:09,47.51357552,17.99683991,4,180.461,44.589,10.410,120,28,34,,
T,2022-07-23 08:06:10,47.51353236,17.99695795,4,180.047,44.590,9.900,121,26,34,,
T,2022-07-23 08:06:11,47.51347999,17.99707278,4,180.168,44.590,9.890,122,28,34,,
T,2022-07-23 08:06:12,47.51342853,17.99719117,4,180.381,44.590,10.450,119,28,33,,
T,2022-07-23 08:06:13,47.51338485,17.99730351,4,180.415,44.590,10.220,119,28,33,,
T,2022-07-23 08:06:14,47.51334064,17.99742188,4,180.197,44.590,10.240,120,28,33,,
T,2022-07-23 08:06:15,47.51328716,17.99754239,4,180.512,44.590,10.550,119,28,33,,
T,2022-07-23 08:06:16,47.51324081,17.99767013,4,179.892,44.590,11.130,120,28,33,,
T,2022-07-23 08:06:17,47.51318432,17.99780790,4,180.618,44.590,12.310,121,27,33,,
T,2022-07-23 08:06:18,47.51312252,17.99795276,4,179.911,44.591,13.240,123,27,33,,
T,2022-07-23 08:06:19,47.51305638,17.99807826,4,179.321,44.591,12.090,129,26,33,,
T,2022-07-23 08:06:20,47.51299005,17.99821286,4,179.861,44.591,12.370,128,25,33,,
T,2022-07-23 08:06:21,47.51292684,17.99833053,4,179.213,44.591,11.280,129,26,33,,
T,2022-07-23 08:06:22,47.51286158,17.99845168,4,179.205,44.591,11.600,130,26,33,,
T,2022-07-23 08:06:23,47.51279227,17.99856471,4,178.663,44.591,11.170,132,26,33,,
T,2022-07-23 08:06:24,47.51272520,17.99866990,4,178.529,44.591,10.630,133,26,33,,
T,2022-07-23 08:06:25,47.51266326,17.99877410,4,178.180,44.592,10.260,133,26,33,,
T,2022-07-23 08:06:26,47.51260529,17.99887420,4,178.594,44.592,10.200,131,26,33,,
T,2022-07-23 08:06:27,47.51254763,17.99897896,4,178.425,44.592,10.180,133,27,33,,
T,2022-07-23 08:06:28,47.51248267,17.99908345,4,178.185,44.592,10.640,133,27,33,,
T,2022-07-23 08:06:29,47.51241610,17.99918656,4,177.686,44.592,10.600,133,27,33,,
T,2022-07-23 08:06:30,47.51235036,17.99929229,4,177.756,44.592,10.990,133,26,34,,
T,2022-07-23 08:06:31,47.51228459,17.99940266,4,177.762,44.592,11.330,134,26,34,,
T,2022-07-23 08:06:32,47.51221016,17.99950753,4,177.064,44.593,11.330,133,26,34,,
T,2022-07-23 08:06:33,47.51213487,17.99961857,4,176.936,44.593,11.500,135,26,34,,
T,2022-07-23 08:06:34,47.51205895,17.99973592,4,176.546,44.593,11.760,135,27,34,,
T,2022-07-23 08:06:35,47.51198405,17.99984275,4,176.041,44.593,12.030,135,27,34,,
T,2022-07-23 08:06:36,47.51190482,17.99995574,4,176.144,44.593,12.180,136,28,34,,
T,2022-07-23 08:06:37,47.51182539,18.00006959,4,175.899,44.593,12.140,137,28,34,,
T,2022-07-23 08:06:38,47.51174348,18.00017793,4,176.037,44.594,11.870,137,27,34,,
T,2022-07-23 08:06:39,47.51167781,18.00028101,4,175.377,44.594,11.280,132,26,34,,
T,2022-07-23 08:06:40,47.51159534,18.00039075,4,175.318,44.594,11.630,138,26,34,,
T,2022-07-23 08:06:41,47.51152016,18.00048916,4,175.824,44.594,11.150,137,25,34,,
T,2022-07-23 08:06:42,47.51145067,18.00058899,4,175.100,44.594,11.000,137,23,34,,
T,2022-07-23 08:06:43,47.51137858,18.00069251,4,175.569,44.594,11.290,136,23,34,,
T,2022-07-23 08:06:44,47.51130512,18.00079589,4,175.674,44.595,11.330,136,23,34,,
T,2022-07-23 08:06:45,47.51123026,18.00089930,4,175.753,44.595,11.580,137,23,34,,
T,2022-07-23 08:06:46,47.51115536,18.00100221,4,175.767,44.595,11.520,137,23,34,,
T,2022-07-23 08:06:47,47.51107916,18.00110228,4,175.610,44.595,11.470,137,22,34,,
T,2022-07-23 08:06:48,47.51100188,18.00120284,4,175.512,44.595,11.260,137,22,34,,
T,2022-07-23 08:06:49,47.51093043,18.00130410,4,175.346,44.595,11.060,137,22,34,,
T,2022-07-23 08:06:50,47.51085756,18.00140596,4,175.473,44.595,11.370,136,23,34,,
T,2022-07-23 08:06:51,47.51078291,18.00150487,4,175.390,44.596,11.100,137,23,34,,
T,2022-07-23 08:06:52,47.51070746,18.00160806,4,175.589,44.596,10.910,136,24,34,,
T,2022-07-23 08:06:53,47.51063501,18.00170512,4,175.298,44.596,10.970,136,24,33,,
T,2022-07-23 08:06:54,47.51056423,18.00180631,4,175.407,44.596,11.300,136,23,33,,
T,2022-07-23 08:06:55,47.51048783,18.00191199,4,175.452,44.596,12.300,137,23,33,,
T,2022-07-23 08:06:56,47.51040947,18.00201683,4,175.465,44.596,11.990,139,23,33,,
T,2022-07-23 08:06:57,47.51032411,18.00211531,4,175.242,44.596,12.060,139,24,33,,
T,2022-07-23 08:06:58,47.51024099,18.00221050,4,175.570,44.597,12.040,140,24,33,,
T,2022-07-23 08:06:59,47.51015440,18.00229745,4,175.854,44.597,11.690,143,24,33,,
T,2022-07-23 08:07:00,47.51007518,18.00239307,4,175.903,44.597,11.470,142,24,33,,
T,2022-07-23 08:07:01,47.50999789,18.00247364,4,176.040,44.597,10.650,143,25,33,,
T,2022-07-23 08:07:02,47.50991500,18.00254704,4,177.147,44.597,11.050,148,26,33,,
T,2022-07-23 08:07:57,47.50896752,18.01099933,4,176.639,44.597,14.690,121,18,19,,
T,2022-07-23 08:07:58,47.50889596,18.01118757,4,176.492,44.598,15.320,123,18,22,,
T,2022-07-23 08:07:59,47.50881579,18.01136416,4,176.308,44.598,15.630,125,21,24,,
T,2022-07-23 08:08:00,47.50873145,18.01153773,4,176.232,44.598,15.870,126,23,24,,
T,2022-07-23 08:08:01,47.50864818,18.01171323,4,176.775,44.598,15.740,126,23,24,,
T,2022-07-23 08:08:02,47.50856603,18.01188552,4,176.353,44.598,15.460,127,23,24,,
T,2022-07-23 08:08:03,47.50848406,18.01205457,4,177.295,44.598,15.670,125,23,24,,
T,2022-07-23 08:08:04,47.50840422,18.01223587,4,178.192,44.598,15.620,124,23,24,,
T,2022-07-23 08:08:05,47.50832012,18.01239850,4,178.622,44.599,15.810,127,23,24,,
T,2022-07-23 08:08:06,47.50823826,18.01257347,4,178.579,44.599,15.760,125,22,24,,
T,2022-07-23 08:08:07,47.50815211,18.01273488,4,178.779,44.599,15.690,127,23,24,,
T,2022-07-23 08:08:08,47.50807632,18.01290331,4,179.445,44.599,15.230,126,23,24,,
T,2022-07-23 08:08:09,47.50799796,18.01306394,4,179.037,44.599,14.720,126,23,25,,
T,2022-07-23 08:08:10,47.50792565,18.01322322,4,179.750,44.599,14.290,125,23,25,,
T,2022-07-23 08:08:11,47.50785520,18.01337349,4,179.748,44.599,13.530,124,23,25,,
T,2022-07-23 08:08:12,47.50778078,18.01351118,4,179.584,44.600,12.840,127,23,25,,
T,2022-07-23 08:08:13,47.50771649,18.01364233,4,180.024,44.600,11.980,126,23,25,,
T,2022-07-23 08:08:14,47.50764989,18.01377389,4,180.642,44.600,11.790,126,23,25,,
T,2022-07-23 08:08:15,47.50758874,18.01391216,4,180.005,44.600,12.310,125,23,25,,
T,2022-07-23 08:08:16,47.50752426,18.01405198,4,180.429,44.600,12.620,125,23,25,,
T,2022-07-23 08:08:17,47.50745266,18.01418323,4,180.738,44.600,12.710,126,23,25,,
T,2022-07-23 08:08:18,47.50738048,18.01433117,4,179.714,44.600,13.250,124,23,25,,
T,2022-07-23 08:08:19,47.50731120,18.01447489,4,179.368,44.600,14.110,124,23,25,,
T,2022-07-23 08:08:20,47.50724536,18.01462870,4,179.526,44.600,13.900,124,23,25,,
T,2022-07-23 08:08:21,47.50717338,18.01478041,4,180.076,44.601,14.010,123,23,25,,
T,2022-07-23 08:08:22,47.50710907,18.01493185,4,180.061,44.601,13.560,123,23,25,,
T,2022-07-23 08:08:23,47.50704187,18.01508269,4,180.248,44.601,13.050,122,23,25,,
T,2022-07-23 08:08:24,47.50698147,18.01521786,4,180.709,44.601,12.040,125,23,25,,
T,2022-07-23 08:08:25,47.50692101,18.01535045,4,181.451,44.601,11.870,123,23,25,,
T,2022-07-23 08:08:26,47.50686184,18.01547524,4,181.376,44.601,11.720,124,23,25,,
T,2022-07-23 08:08:27,47.50680363,18.01560520,4,181.270,44.601,11.570,125,23,25,,
T,2022-07-23 08:08:28,47.50674386,18.01573198,4,181.691,44.601,11.520,125,23,25,,
T,2022-07-23 08:08:29,47.50668410,18.01585917,4,181.532,44.601,11.280,124,23,25,,
T,2022-07-23 08:08:30,47.50662557,18.01598202,4,181.523,44.602,11.250,125,23,25,,
T,2022-07-23 08:08:31,47.50656783,18.01610886,4,181.723,44.602,11.570,126,23,25,,
T,2022-07-23 08:08:32,47.50650775,18.01623622,4,181.947,44.602,11.790,125,23,25,,
T,2022-07-23 08:08:33,47.50645417,18.01636775,4,181.647,44.602,11.540,126,23,25,,
T,2022-07-23 08:08:34,47.50639600,18.01649306,4,181.258,44.602,12.120,124,23,25,,
T,2022-07-23 08:08:35,47.50633682,18.01662398,4,181.543,44.602,12.080,123,23,25,,
T,2022-07-23 08:08:36,47.50627590,18.01675793,4,182.032,44.602,12.160,125,23,25,,
T,2022-07-23 08:08:37,47.50621624,18.01688456,4,182.237,44.602,12.010,124,23,25,,
T,2022-07-23 08:08:38,47.50615144,18.01701470,4,181.595,44.602,11.880,125,23,25,,
T,2022-07-23 08:08:39,47.50609185,18.01714523,4,181.686,44.602,12.270,124,23,25,,
T,2022-07-23 08:08:40,47.50602454,18.01727833,4,181.864,44.603,12.660,125,23,25,,
T,2022-07-23 08:08:41,47.50596040,18.01742170,4,182.043,44.603,12.750,124,23,25,,
T,2022-07-23 08:08:42,47.50589884,18.01756797,4,181.627,44.603,12.950,124,23,25,,
T,2022-07-23 08:08:43,47.50583268,18.01771711,4,181.946,44.603,13.420,124,23,25,,
T,2022-07-23 08:08:44,47.50576111,18.01786272,4,181.589,44.603,13.530,125,22,25,,
T,2022-07-23 08:08:45,47.50569129,18.01801351,4,181.273,44.603,13.360,125,23,25,,
T,2022-07-23 08:08:46,47.50562365,18.01815137,4,181.407,44.603,13.020,125,23,25,,
T,2022-07-23 08:08:47,47.50556237,18.01828889,4,181.232,44.603,12.610,124,23,25,,
T,2022-07-23 08:08:48,47.50549439,18.01843410,4,181.157,44.603,12.510,125,23,25,,
T,2022-07-23 08:08:49,47.50543605,18.01856008,4,180.760,44.604,11.930,124,23,25,,
T,2022-07-23 08:08:50,47.50537698,18.01868528,4,180.213,44.604,11.490,126,23,25,,
T,2022-07-23 08:08:51,47.50531589,18.01880607,4,180.324,44.604,11.410,126,23,25,,
T,2022-07-23 08:08:52,47.50525970,18.01893308,4,180.125,44.604,11.330,125,23,25,,
T,2022-07-23 08:08:53,47.50520245,18.01905574,4,180.447,44.604,11.430,125,23,25,,
T,2022-07-23 08:08:54,47.50514252,18.01918130,4,180.124,44.604,11.270,124,22,25,,
T,2022-07-23 08:08:55,47.50508699,18.01930750,4,180.242,44.604,11.350,124,22,25,,
T,2022-07-23 08:08:56,47.50503012,18.01943770,4,180.270,44.604,11.370,124,22,25,,
T,2022-07-23 08:08:57,47.50497128,18.01956267,4,180.551,44.604,11.460,124,22,25,,
T,2022-07-23 08:08:58,47.50491448,18.01968673,4,180.390,44.604,11.310,124,22,25,,
T,2022-07-23 08:08:59,47.50486002,18.01981158,4,180.226,44.605,11.410,124,22,25,,
T,2022-07-23 08:09:00,47.50480139,18.01993713,4,180.145,44.605,11.390,124,22,25,,
T,2022-07-23 08:09:01,47.50474587,18.02006035,4,179.979,44.605,11.110,124,22,25,,
T,2022-07-23 08:09:02,47.50469346,18.02017846,4,180.501,44.605,10.700,124,22,25,,
T,2022-07-23 08:09:03,47.50464146,18.02029656,4,180.103,44.605,10.530,123,22,25,,
T,2022-07-23 08:09:04,47.50458542,18.02042327,4,180.196,44.605,11.270,124,22,25,,
T,2022-07-23 08:09:05,47.50452889,18.02055120,4,180.389,44.605,11.600,123,22,25,,
T,2022-07-23 08:09:06,47.50447436,18.02067640,4,180.357,44.605,11.320,123,22,25,,
T,2022-07-23 08:09:07,47.50441682,18.02080039,4,180.151,44.605,11.510,124,22,25,,
T,2022-07-23 08:09:08,47.50435649,18.02094002,4,180.209,44.605,12.820,124,22,25,,
T,2022-07-23 08:09:09,47.50428784,18.02108261,4,180.343,44.606,12.610,122,22,25,,
T,2022-07-23 08:09:10,47.50423043,18.02121814,4,180.113,44.606,12.250,122,22,25,,
T,2022-07-23 08:09:11,47.50417088,18.02135777,4,179.589,44.606,12.240,123,22,24,,
T,2022-07-23 08:09:12,47.50410924,18.02149504,4,179.533,44.606,12.310,123,22,24,,
T,2022-07-23 08:09:13,47.50404895,18.02162978,4,179.417,44.606,12.370,122,22,24,,
T,2022-07-23 08:09:14,47.50399031,18.02176648,10,179.376,44.606,12.090,123,22,24,,
T,2022-07-23 08:09:15,47.50393600,18.02190051,10,179.099,44.606,11.770,122,22,24,,
T,2022-07-23 08:09:16,47.50388085,18.02203286,10,179.056,44.606,11.570,122,22,25,,
T,2022-07-23 08:09:17,47.50382735,18.02215907,10,179.168,44.606,11.550,121,22,25,,
T,2022-07-23 08:09:18,47.50377562,18.02229274,10,179.365,44.606,11.910,120,22,25,,
T,2022-07-23 08:09:19,47.50372202,18.02242914,10,179.423,44.606,11.930,119,22,25,,
T,2022-07-23 08:09:20,47.50366577,18.02256826,10,179.421,44.607,11.700,120,22,25,,
T,2022-07-23 08:09:21,47.50361466,18.02269626,10,179.185,44.607,10.950,120,22,25,,
T,2022-07-23 08:09:22,47.50356780,18.02281816,10,179.258,44.607,10.220,121,23,25,,
T,2022-07-23 08:09:23,47.50352652,18.02293396,10,178.807,44.607,9.940,120,23,25,,
T,2022-07-23 08:09:24,47.50348291,18.02304741,10,178.908,44.607,9.820,120,23,25,,
T,2022-07-23 08:09:25,47.50343192,18.02316167,10,178.923,44.607,9.850,118,23,25,,
T,2022-07-23 08:09:26,47.50338783,18.02328869,10,179.108,44.607,10.650,119,23,25,,
T,2022-07-23 08:09:27,47.50334606,18.02341628,10,179.455,44.607,10.690,118,23,25,,
T,2022-07-23 08:09:28,47.50330181,18.02352958,10,179.510,44.607,9.700,119,23,25,,
T,2022-07-23 08:09:29,47.50326533,18.02364104,10,179.566,44.607,9.270,117,23,25,,
T,2022-07-23 08:09:30,47.50322241,18.02374106,10,179.738,44.607,9.020,119,23,25,,
